Mercury_401523,The nearest star to the Sun is described as being 4.3 light-years away. Which statement explains why the light-year unit of measure is used in this description?,The distance is extremely large.,The nearest star to the Sun is described as being 4.3 light-years away. The distance is extremely large statement explains why the light-year unit of measure is used in this description.,star --- is described --> 4.3 light-years away || star --- being --> 4.3 light-years away || star --- is described --> 4.3 light-years || star --- being --> 4.3 light-years || star --- is --> described || nearest star --- is described --> 4.3 light-years away || nearest star --- being --> 4.3 light-years away || nearest star --- is described --> 4.3 light-years || nearest star --- being --> 4.3 light-years || nearest star --- is --> described || distance --- is --> extremely large statement explains || distance --- is --> large statement || distance --- is --> statement explains || distance --- is --> extremely large statement || distance --- is --> large statement explains || distance --- is --> statement || unit --- is --> used || unit --- is used in --> description || unit --- is --> why used || unit --- is --> why used in description || light-year unit --- is used in --> description || light-year unit --- is --> why used || light-year unit --- is --> used || light-year unit --- is --> why used in description ||,The distance is a rough estimate.,The nearest star to the Sun is described as being 4.3 light-years away. The distance is a rough estimate statement explains why the light-year unit of measure is used in this description.,star --- is described --> 4.3 light-years away || star --- being --> 4.3 light-years away || star --- is described --> 4.3 light-years || star --- being --> 4.3 light-years || star --- is --> described || nearest star --- is described --> 4.3 light-years away || nearest star --- being --> 4.3 light-years away || nearest star --- is described --> 4.3 light-years || nearest star --- being --> 4.3 light-years || nearest star --- is --> described || unit --- is --> used || unit --- is used in --> description || unit --- is --> why used || unit --- is --> why used in description || distance --- is --> rough estimate statement || distance --- is --> rough || distance --- is --> estimate statement || distance --- is --> estimate statement explains || distance --- is --> rough estimate statement explains || light-year unit --- is used in --> description || light-year unit --- is --> why used || light-year unit --- is --> used || light-year unit --- is --> why used in description ||,Only light can travel between stars.,The nearest star to the Sun is described as being 4.3 light-years away. Only light can travel between stars statement explains why the light-year unit of measure is used in this description.,star --- is described --> 4.3 light-years away || star --- being --> 4.3 light-years away || star --- is described --> 4.3 light-years || star --- being --> 4.3 light-years || star --- is --> described || nearest star --- is described --> 4.3 light-years away || nearest star --- being --> 4.3 light-years away || nearest star --- is described --> 4.3 light-years || nearest star --- being --> 4.3 light-years || nearest star --- is --> described || light-year unit --- is --> why used || light-year unit --- is --> used || light-year unit --- is --> why used in description || light-year unit --- is used in --> description || unit --- is --> used || unit --- is used in --> description || unit --- is --> why used || unit --- is --> why used in description || light --- can travel between --> stars statement || light --- can travel explains between --> stars statement ||,Light signals were timed reflecting from the star.,The nearest star to the Sun is described as being 4.3 light-years away. Light signals were timed reflecting from the star statement explains why the light-year unit of measure is used in this description.,star --- is described --> 4.3 light-years away || star --- being --> 4.3 light-years away || star --- is described --> 4.3 light-years || star --- being --> 4.3 light-years || star --- is --> described || nearest star --- is described --> 4.3 light-years away || nearest star --- being --> 4.3 light-years away || nearest star --- is described --> 4.3 light-years || nearest star --- being --> 4.3 light-years || nearest star --- is --> described || unit --- is --> used || unit --- is used in --> description || unit --- is --> why used || unit --- is --> why used in description || light signals --- reflecting from --> star statement || light signals --- were timed --> reflecting from star statement || light signals --- were timed --> reflecting || light signals --- were --> timed || signals --- reflecting from --> star statement || signals --- were --> timed || signals --- were timed --> reflecting from star statement || signals --- were timed --> reflecting || light-year unit --- is used in --> description || light-year unit --- is --> why used || light-year unit --- is --> used || light-year unit --- is --> why used in description ||,NA,NA,NA
Mercury_401865,Which statement is best supported by the chemical equation shown? 6CO_{2} + 12H_{2}O + light -> C_{6}H_{12}O_{6} + 6O_{2} + 6H_{2}O,CO_{2} has 2 atoms of carbon in it.,CO_{2} has 2 atoms of carbon in it statement is best supported by the chemical equation shown? 6CO_{2} + 12H_{2}O + light -> C_{6}H_{12}O_{6} + 6O_{2} + 6H_{2}O,it --- is --> supported || it --- is --> best supported by chemical equation shown || it --- is --> supported by chemical equation || it --- is --> best supported by equation || it --- is --> best supported by equation shown || it --- is --> best supported || it --- is --> supported by equation || it --- is --> best supported by chemical equation || it --- is --> supported by equation shown || it --- is --> supported by chemical equation shown ||,H_{2}O has 2 atoms of oxygen in it.,H_{2}O has 2 atoms of oxygen in it statement is best supported by the chemical equation shown? 6CO_{2} + 12H_{2}O + light -> C_{6}H_{12}O_{6} + 6O_{2} + 6H_{2}O,it --- is --> supported by chemical equation || it --- is --> supported by equation || it --- is --> supported by chemical equation shown || it --- is --> supported || it --- is --> best supported by chemical equation shown || it --- is --> best supported by equation || it --- is --> best supported by equation shown || it --- is --> best supported || it --- is --> best supported by chemical equation || it --- is --> supported by equation shown || o --- has --> 2 atoms || o --- has --> 2 atoms of oxygen || 2 o --- has --> 2 atoms of oxygen || 2 o --- has --> 2 atoms ||,Twelve molecules of H_{2}O are produced.,Twelve molecules of H_{2}O are produced statement is best supported by the chemical equation shown? 6CO_{2} + 12H_{2}O + light -> C_{6}H_{12}O_{6} + 6O_{2} + 6H_{2}O,2 o --- are produced --> statement ||,Six molecules of CO_{2} are needed as reactants.,Six molecules of CO_{2} are needed as reactants statement is best supported by the chemical equation shown? 6CO_{2} + 12H_{2}O + light -> C_{6}H_{12}O_{6} + 6O_{2} + 6H_{2}O,reactants statement --- is supported by --> equation || reactants statement --- is best supported by --> equation || reactants statement --- is supported by --> chemical equation || reactants statement --- is best supported by --> chemical equation || reactants statement --- is supported by --> equation shown || reactants statement --- is best supported by --> equation shown || reactants statement --- is --> best supported || reactants statement --- is supported by --> chemical equation shown || reactants statement --- is best supported by --> chemical equation shown || reactants statement --- is --> supported ||,NA,NA,NA
MCAS_2013_8_29435,Which of the following is the most efficient way to transport large amounts of coal from a mine in Kentucky to a power plant in Arizona?,by ship,By ship is the most efficient way to transport large amounts of coal from a mine in Kentucky to a power plant in Arizona.,power plant --- is in --> arizona || mine --- is in --> kentucky ||,by train,By train is the most efficient way to transport large amounts of coal from a mine in Kentucky to a power plant in Arizona.,power plant --- is in --> arizona || mine --- is in --> kentucky ||,by truck,By truck is the most efficient way to transport large amounts of coal from a mine in Kentucky to a power plant in Arizona.,power plant --- is in --> arizona || mine --- is in --> kentucky ||,by airplane,By airplane is the most efficient way to transport large amounts of coal from a mine in Kentucky to a power plant in Arizona.,power plant --- is in --> arizona || mine --- is in --> kentucky ||,NA,NA,NA
Mercury_SC_406720,Many grass snakes are green. The color of the snake most likely helps it to,climb tall trees.,Many grass snakes are green. The color of the snake most likely helps it to climb tall trees.,many grass snakes --- are --> green || grass snakes --- are --> green || color --- likely helps --> it || color --- most likely helps --> it || color --- helps --> it || it --- climb --> trees || it --- climb --> tall trees ||,fit into small spaces.,Many grass snakes are green. The color of the snake most likely helps it to fit into small spaces.,many grass snakes --- are --> green || grass snakes --- are --> green || it --- fit into --> spaces || it --- fit into --> small spaces || color --- likely helps --> fit || color --- most likely helps --> fit || color --- helps --> fit || color --- likely helps --> fit into small spaces || color --- most likely helps --> fit into small spaces || color --- helps --> fit into small spaces || color --- likely helps --> fit into spaces || color --- most likely helps --> fit into spaces || color --- helps --> fit into spaces || color --- likely helps --> it || color --- most likely helps --> it || color --- helps --> it ||,hide when threatened.,Many grass snakes are green. The color of the snake most likely helps it to hide when threatened.,many grass snakes --- are --> green || grass snakes --- are --> green || color --- likely helps --> it || color --- most likely helps --> it || color --- helps --> it || color --- likely helps --> hide || color --- most likely helps --> hide || color --- helps --> hide ||,shed its skin.,Many grass snakes are green. The color of the snake most likely helps it to shed its skin.,many grass snakes --- are --> green || grass snakes --- are --> green || color --- likely helps --> it || color --- most likely helps --> it || color --- helps --> it || it --- shed --> its skin ||,NA,NA,NA
NYSEDREGENTS_2013_8_34,Scientists have discovered fossils of the same organisms in many different parts of the world. These fossils provide evidence that,the continents were once joined together,Scientists have discovered fossils of the same organisms in many different parts of the world. These fossils provide evidence that the continents were once joined together,scientists --- have discovered fossils in --> many different parts of world || scientists --- have discovered fossils in --> different parts of world || continents --- were --> once joined together || continents --- were --> joined || continents --- were --> once joined || continents --- were --> joined together || fossils --- provide --> evidence ||,most life-forms that existed in the past are still present today,Scientists have discovered fossils of the same organisms in many different parts of the world. These fossils provide evidence that most life-forms that existed in the past are still present today,they --- take --> time produce || they --- take --> very long time produce || they --- take --> long time produce || fossils --- provide --> evidence ||,most of Earth's surface was once covered by molten rock,Scientists have discovered fossils of the same organisms in many different parts of the world. These fossils provide evidence that most of earth's surface was once covered by molten rock,scientists --- have discovered fossils in --> many different parts of world || scientists --- have discovered fossils in --> different parts of world || earth --- of --> surface || fossils --- provide --> evidence ||,rocks have been transformed from one type to another,Scientists have discovered fossils of the same organisms in many different parts of the world. These fossils provide evidence that rocks have been transformed from one type to another,scientists --- have discovered fossils in --> many different parts of world || scientists --- have discovered fossils in --> different parts of world || rocks --- been transformed from --> one type || rocks --- been --> transformed from one type to another || rocks --- been --> transformed || rocks --- been transformed to --> another || fossils --- provide --> evidence ||,NA,NA,NA
Mercury_7038833,Which of these describes the property of being a thermal insulator?,lustrous,Lustrous of these describes the property of being a thermal insulator.,,malleable,Malleable of these describes the property of being a thermal insulator.,,does not conduct heat easily,Does not conduct heat easily of these describes the property of being a thermal insulator.,,has a low specific heat capacity,Has a low specific heat capacity of these describes the property of being a thermal insulator.,,NA,NA,NA
Mercury_175560,What do waves carry through objects?,sound,Sound do waves carry through objects.,waves --- do carry through --> objects ||,light,Light do waves carry through objects.,waves --- do carry through --> objects ||,energy,Energy do waves carry through objects.,waves --- do carry through --> objects ||,water,Water do waves carry through objects.,waves --- do carry through --> objects ||,NA,NA,NA
Mercury_7005005,Winds blowing inland from oceans tend to have greater moisture than winds blowing over land. How does the high moisture content affect the coastal area climate?,There is less condensation.,Winds blowing inland from oceans tend to have greater moisture than winds blowing over land. There is less condensation does the high moisture content affect the coastal area climate.,winds --- blowing from --> oceans || winds --- blowing inland from --> oceans || winds --- have --> moisture than winds blowing || winds --- have --> moisture than winds blowing over land || winds --- have --> moisture || winds --- have --> greater moisture than winds blowing over land || winds --- have --> greater moisture than winds blowing || winds --- have --> greater moisture || winds --- have --> moisture than winds || winds --- have --> greater moisture than winds || high moisture content --- affect --> coastal area climate || high moisture content --- affect --> area climate || moisture content --- affect --> coastal area climate || moisture content --- affect --> area climate ||,There are fewer hurricanes.,Winds blowing inland from oceans tend to have greater moisture than winds blowing over land. There are fewer hurricanes does the high moisture content affect the coastal area climate.,winds --- blowing from --> oceans || winds --- blowing inland from --> oceans || winds --- have --> moisture than winds blowing || winds --- have --> moisture than winds blowing over land || winds --- have --> moisture || winds --- have --> greater moisture than winds blowing over land || winds --- have --> greater moisture than winds blowing || winds --- have --> greater moisture || winds --- have --> moisture than winds || winds --- have --> greater moisture than winds || high moisture content --- affect --> coastal area climate || high moisture content --- affect --> area climate || moisture content --- affect --> coastal area climate || moisture content --- affect --> area climate ||,There is greater precipitation.,Winds blowing inland from oceans tend to have greater moisture than winds blowing over land. There is greater precipitation does the high moisture content affect the coastal area climate.,winds --- blowing from --> oceans || winds --- blowing inland from --> oceans || winds --- have --> moisture than winds blowing || winds --- have --> moisture than winds blowing over land || winds --- have --> moisture || winds --- have --> greater moisture than winds blowing over land || winds --- have --> greater moisture than winds blowing || winds --- have --> greater moisture || winds --- have --> moisture than winds || winds --- have --> greater moisture than winds || high moisture content --- affect --> coastal area climate || high moisture content --- affect --> area climate || moisture content --- affect --> coastal area climate || moisture content --- affect --> area climate ||,There are more smog-filled areas.,Winds blowing inland from oceans tend to have greater moisture than winds blowing over land. There are more smog-filled areas does the high moisture content affect the coastal area climate.,winds --- blowing from --> oceans || winds --- blowing inland from --> oceans || winds --- have --> moisture than winds blowing || winds --- have --> moisture than winds blowing over land || winds --- have --> moisture || winds --- have --> greater moisture than winds blowing over land || winds --- have --> greater moisture than winds blowing || winds --- have --> greater moisture || winds --- have --> moisture than winds || winds --- have --> greater moisture than winds || high moisture content --- affect --> coastal area climate || high moisture content --- affect --> area climate || moisture content --- affect --> coastal area climate || moisture content --- affect --> area climate ||,NA,NA,NA
Mercury_183890,Which characteristic must be present for an organism to be classified as a reptile?,four-chambered heart,Four-chambered heart characteristic must be present for an organism to be classified as a reptile.,organism --- be classified as --> reptile || organism --- be --> classified || heart characteristic --- must --> must present || four-chambered heart characteristic --- must --> must present ||,herbivore,Herbivore characteristic must be present for an organism to be classified as a reptile.,herbivore characteristic --- must --> must present || organism --- be classified as --> reptile || organism --- be --> classified || herbivore --- must --> must present ||,nurse young,Nurse young characteristic must be present for an organism to be classified as a reptile.,nurse young characteristic --- must --> must present || organism --- be classified as --> reptile || organism --- be --> classified || nurse characteristic --- must --> must present ||,cold-blooded,Cold-blooded characteristic must be present for an organism to be classified as a reptile.,organism --- be classified as --> reptile || organism --- be --> classified || characteristic --- must --> must present || cold-blooded characteristic --- must --> must present ||,NA,NA,NA
Mercury_7270358,"Cell differentiation is the result of gene expression. Genes can be regulated several ways. For example, small interference RNA molecules (siRNA), prevent gene expression by binding to the product of transcription. How do siRNA molecules silence genes?",They bind to ribosomes.,"Cell differentiation is the result of gene expression. Genes can be regulated several ways. For example, small interference RNA molecules (siRNA), prevent gene expression by binding to the product of transcription. They bind to ribosomes do siRNA molecules silence genes.",cell differentiation --- is --> result || cell differentiation --- is result of --> gene expression || interference rna molecules --- binding to --> product of transcription || interference rna molecules --- prevent gene expression for --> example || interference rna molecules --- prevent gene expression --> binding || interference rna molecules --- prevent gene expression --> binding to product || interference rna molecules --- prevent gene expression --> binding to product of transcription || interference rna molecules --- prevent --> gene expression || interference rna molecules --- binding to --> product || small interference rna molecules --- prevent --> gene expression || small interference rna molecules --- prevent gene expression for --> example || small interference rna molecules --- binding to --> product || small interference rna molecules --- prevent gene expression --> binding to product || small interference rna molecules --- prevent gene expression --> binding || small interference rna molecules --- prevent gene expression --> binding to product of transcription || small interference rna molecules --- binding to --> product of transcription || they --- do --> sirna molecules || they --- bind to --> ribosomes ||,They bind to tRNA.,"Cell differentiation is the result of gene expression. Genes can be regulated several ways. For example, small interference RNA molecules (siRNA), prevent gene expression by binding to the product of transcription. They bind to tRNA do siRNA molecules silence genes.",cell differentiation --- is --> result || cell differentiation --- is result of --> gene expression || interference rna molecules --- binding to --> product of transcription || interference rna molecules --- prevent gene expression for --> example || interference rna molecules --- prevent gene expression --> binding || interference rna molecules --- prevent gene expression --> binding to product || interference rna molecules --- prevent gene expression --> binding to product of transcription || interference rna molecules --- prevent --> gene expression || interference rna molecules --- binding to --> product || small interference rna molecules --- prevent --> gene expression || small interference rna molecules --- prevent gene expression for --> example || small interference rna molecules --- binding to --> product || small interference rna molecules --- prevent gene expression --> binding to product || small interference rna molecules --- prevent gene expression --> binding || small interference rna molecules --- prevent gene expression --> binding to product of transcription || small interference rna molecules --- binding to --> product of transcription || they --- bind --> trna ||,They bind to RNA polymerase.,"Cell differentiation is the result of gene expression. Genes can be regulated several ways. For example, small interference RNA molecules (siRNA), prevent gene expression by binding to the product of transcription. They bind to RNA polymerase do siRNA molecules silence genes.",cell differentiation --- is --> result || cell differentiation --- is result of --> gene expression || interference rna molecules --- binding to --> product of transcription || interference rna molecules --- prevent gene expression for --> example || interference rna molecules --- prevent gene expression --> binding || interference rna molecules --- prevent gene expression --> binding to product || interference rna molecules --- prevent gene expression --> binding to product of transcription || interference rna molecules --- prevent --> gene expression || interference rna molecules --- binding to --> product || small interference rna molecules --- prevent --> gene expression || small interference rna molecules --- prevent gene expression for --> example || small interference rna molecules --- binding to --> product || small interference rna molecules --- prevent gene expression --> binding to product || small interference rna molecules --- prevent gene expression --> binding || small interference rna molecules --- prevent gene expression --> binding to product of transcription || small interference rna molecules --- binding to --> product of transcription || polymerase --- do --> sirna molecules || they --- bind --> rna ||,They bind to mRNA.,"Cell differentiation is the result of gene expression. Genes can be regulated several ways. For example, small interference RNA molecules (siRNA), prevent gene expression by binding to the product of transcription. They bind to mRNA do siRNA molecules silence genes.",cell differentiation --- is --> result || cell differentiation --- is result of --> gene expression || interference rna molecules --- binding to --> product of transcription || interference rna molecules --- prevent gene expression for --> example || interference rna molecules --- prevent gene expression --> binding || interference rna molecules --- prevent gene expression --> binding to product || interference rna molecules --- prevent gene expression --> binding to product of transcription || interference rna molecules --- prevent --> gene expression || interference rna molecules --- binding to --> product || small interference rna molecules --- prevent --> gene expression || small interference rna molecules --- prevent gene expression for --> example || small interference rna molecules --- binding to --> product || small interference rna molecules --- prevent gene expression --> binding to product || small interference rna molecules --- prevent gene expression --> binding || small interference rna molecules --- prevent gene expression --> binding to product of transcription || small interference rna molecules --- binding to --> product of transcription || they --- bind --> mrna ||,NA,NA,NA
