Mercury_7206430,A lab group investigates the growth rates of four plants grown near a classroom window. The group's conclusion is most strengthened by similar data from which of these sources?,other lab groups investigating the same question,A lab group investigates the growth rates of four plants grown near a classroom window. The group's conclusion is most strengthened by similar data from other lab groups investigating the same question of these sources.,lab group --- investigates --> growth rates of four plants grown near classroom window || lab group --- investigates --> growth rates of four plants || lab group --- investigates --> growth rates || lab group --- investigates --> growth rates of four plants grown || group 's conclusion --- is most strengthened by --> similar data || group 's conclusion --- is strengthened by --> similar data || group 's conclusion --- is most strengthened by --> data from lab groups || group 's conclusion --- is strengthened by --> data from lab groups || group 's conclusion --- is most strengthened by --> similar data from other lab groups || group 's conclusion --- is strengthened by --> similar data from other lab groups || group 's conclusion --- is --> most strengthened || group 's conclusion --- is most strengthened by --> data || group 's conclusion --- is strengthened by --> data || group 's conclusion --- is most strengthened by --> data from other lab groups || group 's conclusion --- is strengthened by --> data from other lab groups || group 's conclusion --- is most strengthened by --> similar data from lab groups || group 's conclusion --- is strengthened by --> similar data from lab groups || group 's conclusion --- is --> strengthened || investigating --- same question of --> sources || investigating --- question of --> sources || group --- has --> conclusion ||,average growth rates of the plants published in a book,A lab group investigates the growth rates of four plants grown near a classroom window. The group's conclusion is most strengthened by similar data from average growth rates of the plants published in a book of these sources.,lab group --- investigates --> growth rates of four plants grown near classroom window || lab group --- investigates --> growth rates of four plants || lab group --- investigates --> growth rates || lab group --- investigates --> growth rates of four plants grown || group 's conclusion --- is most strengthened by --> similar data from growth rates of plants published || group 's conclusion --- is strengthened by --> similar data from growth rates of plants published || group 's conclusion --- is most strengthened by --> data from average growth rates of plants || group 's conclusion --- is strengthened by --> data from average growth rates of plants || group 's conclusion --- is most strengthened by --> similar data || group 's conclusion --- is strengthened by --> similar data || group 's conclusion --- is most strengthened by --> data from growth rates of plants published in book of sources || group 's conclusion --- is strengthened by --> data from growth rates of plants published in book of sources || group 's conclusion --- is most strengthened by --> similar data from average growth rates || group 's conclusion --- is strengthened by --> similar data from average growth rates || group 's conclusion --- is most strengthened by --> similar data from growth rates of plants published in book || group 's conclusion --- is strengthened by --> similar data from growth rates of plants published in book || group 's conclusion --- is --> most strengthened || group 's conclusion --- is most strengthened by --> similar data from average growth rates of plants published in book || group 's conclusion --- is strengthened by --> similar data from average growth rates of plants published in book || group 's conclusion --- is most strengthened by --> similar data from average growth rates of plants published || group 's conclusion --- is strengthened by --> similar data from average growth rates of plants published || group 's conclusion --- is most strengthened by --> data || group 's conclusion --- is strengthened by --> data || group 's conclusion --- is most strengthened by --> data from average growth rates of plants published in book || group 's conclusion --- is strengthened by --> data from average growth rates of plants published in book || group 's conclusion --- is most strengthened by --> similar data from growth rates || group 's conclusion --- is strengthened by --> similar data from growth rates || group 's conclusion --- is most strengthened by --> data from average growth rates || group 's conclusion --- is strengthened by --> data from average growth rates || group 's conclusion --- is most strengthened by --> similar data from growth rates of plants || group 's conclusion --- is strengthened by --> similar data from growth rates of plants || group 's conclusion --- is most strengthened by --> similar data from average growth rates of plants published in book of sources || group 's conclusion --- is strengthened by --> similar data from average growth rates of plants published in book of sources || group 's conclusion --- is most strengthened by --> data from growth rates of plants published || group 's conclusion --- is strengthened by --> data from growth rates of plants published || group 's conclusion --- is most strengthened by --> data from growth rates || group 's conclusion --- is strengthened by --> data from growth rates || group 's conclusion --- is most strengthened by --> data from average growth rates of plants published in book of sources || group 's conclusion --- is strengthened by --> data from average growth rates of plants published in book of sources || group 's conclusion --- is most strengthened by --> data from growth rates of plants published in book || group 's conclusion --- is strengthened by --> data from growth rates of plants published in book || group 's conclusion --- is most strengthened by --> similar data from growth rates of plants published in book of sources || group 's conclusion --- is strengthened by --> similar data from growth rates of plants published in book of sources || group 's conclusion --- is most strengthened by --> data from growth rates of plants || group 's conclusion --- is strengthened by --> data from growth rates of plants || group 's conclusion --- is most strengthened by --> data from average growth rates of plants published || group 's conclusion --- is strengthened by --> data from average growth rates of plants published || group 's conclusion --- is most strengthened by --> similar data from average growth rates of plants || group 's conclusion --- is strengthened by --> similar data from average growth rates of plants || group 's conclusion --- is --> strengthened || group --- has --> conclusion ||,an experiment of different plants in the same environment,A lab group investigates the growth rates of four plants grown near a classroom window. The group's conclusion is most strengthened by similar data from an experiment of different plants in the same environment of these sources.,lab group --- investigates --> growth rates of four plants grown near classroom window || lab group --- investigates --> growth rates of four plants || lab group --- investigates --> growth rates || lab group --- investigates --> growth rates of four plants grown || group 's conclusion --- is most strengthened by --> similar data from experiment in same environment of sources || group 's conclusion --- is strengthened by --> similar data from experiment in same environment of sources || group 's conclusion --- is most strengthened by --> data from experiment of different plants in environment of sources || group 's conclusion --- is strengthened by --> data from experiment of different plants in environment of sources || group 's conclusion --- is most strengthened by --> similar data from experiment in environment of sources || group 's conclusion --- is strengthened by --> similar data from experiment in environment of sources || group 's conclusion --- is most strengthened by --> similar data || group 's conclusion --- is strengthened by --> similar data || group 's conclusion --- is most strengthened by --> similar data from experiment in environment || group 's conclusion --- is strengthened by --> similar data from experiment in environment || group 's conclusion --- is --> most strengthened || group 's conclusion --- is most strengthened by --> similar data from experiment of plants in same environment of sources || group 's conclusion --- is strengthened by --> similar data from experiment of plants in same environment of sources || group 's conclusion --- is most strengthened by --> data from experiment in environment of sources || group 's conclusion --- is strengthened by --> data from experiment in environment of sources || group 's conclusion --- is most strengthened by --> data from experiment of plants || group 's conclusion --- is strengthened by --> data from experiment of plants || group 's conclusion --- is most strengthened by --> similar data from experiment of plants in environment of sources || group 's conclusion --- is strengthened by --> similar data from experiment of plants in environment of sources || group 's conclusion --- is most strengthened by --> data from experiment of different plants in same environment of sources || group 's conclusion --- is strengthened by --> data from experiment of different plants in same environment of sources || group 's conclusion --- is most strengthened by --> similar data from experiment of different plants in same environment || group 's conclusion --- is strengthened by --> similar data from experiment of different plants in same environment || group 's conclusion --- is most strengthened by --> similar data from experiment of plants || group 's conclusion --- is strengthened by --> similar data from experiment of plants || group 's conclusion --- is most strengthened by --> data from experiment of plants in same environment of sources || group 's conclusion --- is strengthened by --> data from experiment of plants in same environment of sources || group 's conclusion --- is most strengthened by --> similar data from experiment of plants in environment || group 's conclusion --- is strengthened by --> similar data from experiment of plants in environment || group 's conclusion --- is most strengthened by --> similar data from experiment of different plants in environment || group 's conclusion --- is strengthened by --> similar data from experiment of different plants in environment || group 's conclusion --- is most strengthened by --> data from experiment of plants in environment of sources || group 's conclusion --- is strengthened by --> data from experiment of plants in environment of sources || group 's conclusion --- is most strengthened by --> similar data from experiment of plants in same environment || group 's conclusion --- is strengthened by --> similar data from experiment of plants in same environment || group 's conclusion --- is most strengthened by --> data from experiment in same environment || group 's conclusion --- is strengthened by --> data from experiment in same environment || group 's conclusion --- is most strengthened by --> data from experiment of plants in environment || group 's conclusion --- is strengthened by --> data from experiment of plants in environment || group 's conclusion --- is most strengthened by --> data from experiment in environment || group 's conclusion --- is strengthened by --> data from experiment in environment || group 's conclusion --- is most strengthened by --> data || group 's conclusion --- is strengthened by --> data || group 's conclusion --- is most strengthened by --> similar data from experiment of different plants || group 's conclusion --- is strengthened by --> similar data from experiment of different plants || group 's conclusion --- is most strengthened by --> data from experiment || group 's conclusion --- is strengthened by --> data from experiment || group 's conclusion --- is most strengthened by --> similar data from experiment of different plants in same environment of sources || group 's conclusion --- is strengthened by --> similar data from experiment of different plants in same environment of sources || group 's conclusion --- is most strengthened by --> data from experiment of different plants in environment || group 's conclusion --- is strengthened by --> data from experiment of different plants in environment || group 's conclusion --- is most strengthened by --> data from experiment of different plants in same environment || group 's conclusion --- is strengthened by --> data from experiment of different plants in same environment || group 's conclusion --- is most strengthened by --> data from experiment in same environment of sources || group 's conclusion --- is strengthened by --> data from experiment in same environment of sources || group 's conclusion --- is most strengthened by --> similar data from experiment of different plants in environment of sources || group 's conclusion --- is strengthened by --> similar data from experiment of different plants in environment of sources || group 's conclusion --- is most strengthened by --> data from experiment of different plants || group 's conclusion --- is strengthened by --> data from experiment of different plants || group 's conclusion --- is most strengthened by --> data from experiment of plants in same environment || group 's conclusion --- is strengthened by --> data from experiment of plants in same environment || group 's conclusion --- is most strengthened by --> similar data from experiment in same environment || group 's conclusion --- is strengthened by --> similar data from experiment in same environment || group 's conclusion --- is most strengthened by --> similar data from experiment || group 's conclusion --- is strengthened by --> similar data from experiment || group 's conclusion --- is --> strengthened || group --- has --> conclusion || experiment --- is in --> same environment of sources ||,a new experiment done with larger plants,A lab group investigates the growth rates of four plants grown near a classroom window. The group's conclusion is most strengthened by similar data from a new experiment done with larger plants of these sources.,lab group --- investigates --> growth rates of four plants grown near classroom window || lab group --- investigates --> growth rates of four plants || lab group --- investigates --> growth rates || lab group --- investigates --> growth rates of four plants grown || group 's conclusion --- is most strengthened by --> similar data || group 's conclusion --- is strengthened by --> similar data || group 's conclusion --- is most strengthened by --> data from new experiment done with plants of sources || group 's conclusion --- is strengthened by --> data from new experiment done with plants of sources || group 's conclusion --- is most strengthened by --> data from new experiment done with plants || group 's conclusion --- is strengthened by --> data from new experiment done with plants || group 's conclusion --- is most strengthened by --> similar data from new experiment done with larger plants of sources || group 's conclusion --- is strengthened by --> similar data from new experiment done with larger plants of sources || group 's conclusion --- is --> most strengthened || group 's conclusion --- is most strengthened by --> similar data from experiment done || group 's conclusion --- is strengthened by --> similar data from experiment done || group 's conclusion --- is most strengthened by --> similar data from experiment done with larger plants of sources || group 's conclusion --- is strengthened by --> similar data from experiment done with larger plants of sources || group 's conclusion --- is most strengthened by --> data from experiment done || group 's conclusion --- is strengthened by --> data from experiment done || group 's conclusion --- is most strengthened by --> similar data from experiment done with larger plants || group 's conclusion --- is strengthened by --> similar data from experiment done with larger plants || group 's conclusion --- is most strengthened by --> data from new experiment done with larger plants of sources || group 's conclusion --- is strengthened by --> data from new experiment done with larger plants of sources || group 's conclusion --- is most strengthened by --> similar data from new experiment done with larger plants || group 's conclusion --- is strengthened by --> similar data from new experiment done with larger plants || group 's conclusion --- is most strengthened by --> data from experiment done with plants || group 's conclusion --- is strengthened by --> data from experiment done with plants || group 's conclusion --- is most strengthened by --> data || group 's conclusion --- is strengthened by --> data || group 's conclusion --- is most strengthened by --> similar data from experiment done with plants || group 's conclusion --- is strengthened by --> similar data from experiment done with plants || group 's conclusion --- is most strengthened by --> similar data from new experiment || group 's conclusion --- is strengthened by --> similar data from new experiment || group 's conclusion --- is most strengthened by --> data from experiment || group 's conclusion --- is strengthened by --> data from experiment || group 's conclusion --- is most strengthened by --> data from experiment done with plants of sources || group 's conclusion --- is strengthened by --> data from experiment done with plants of sources || group 's conclusion --- is most strengthened by --> similar data from new experiment done with plants of sources || group 's conclusion --- is strengthened by --> similar data from new experiment done with plants of sources || group 's conclusion --- is most strengthened by --> data from new experiment done || group 's conclusion --- is strengthened by --> data from new experiment done || group 's conclusion --- is most strengthened by --> data from new experiment || group 's conclusion --- is strengthened by --> data from new experiment || group 's conclusion --- is most strengthened by --> similar data from new experiment done with plants || group 's conclusion --- is strengthened by --> similar data from new experiment done with plants || group 's conclusion --- is most strengthened by --> data from new experiment done with larger plants || group 's conclusion --- is strengthened by --> data from new experiment done with larger plants || group 's conclusion --- is most strengthened by --> similar data from new experiment done || group 's conclusion --- is strengthened by --> similar data from new experiment done || group 's conclusion --- is most strengthened by --> similar data from experiment || group 's conclusion --- is strengthened by --> similar data from experiment || group 's conclusion --- is most strengthened by --> data from experiment done with larger plants || group 's conclusion --- is strengthened by --> data from experiment done with larger plants || group 's conclusion --- is most strengthened by --> data from experiment done with larger plants of sources || group 's conclusion --- is strengthened by --> data from experiment done with larger plants of sources || group 's conclusion --- is most strengthened by --> similar data from experiment done with plants of sources || group 's conclusion --- is strengthened by --> similar data from experiment done with plants of sources || group 's conclusion --- is --> strengthened || group --- has --> conclusion ||,NA,NA,NA
Mercury_7185343,"After many decades of being absent from Yellowstone National Park, gray wolves are being reintroduced. As the wolf populations have increased, elk and bison populations are beginning to decrease. Which is another consequence of the reintroduction of wolves that is likely to occur in Yellowstone Park?",Both elk and bison will become extinct.,"After many decades of being absent from Yellowstone National Park, gray wolves are being reintroduced. As the wolf populations have increased, elk and bison populations are beginning to decrease. Both elk and bison will become extinct is another consequence of the reintroduction of wolves that is likely to occur in Yellowstone Park.",elk populations --- are beginning --> wolf populations have increased || elk populations --- are beginning --> decrease || bison --- will become --> extinct ||,Populations of scavengers will decrease.,"After many decades of being absent from Yellowstone National Park, gray wolves are being reintroduced. As the wolf populations have increased, elk and bison populations are beginning to decrease. Populations of scavengers will decrease is another consequence of the reintroduction of wolves that is likely to occur in Yellowstone Park.",elk populations --- are beginning --> wolf populations have increased || elk populations --- are beginning --> decrease ||,Bears and coyotes will become more numerous.,"After many decades of being absent from Yellowstone National Park, gray wolves are being reintroduced. As the wolf populations have increased, elk and bison populations are beginning to decrease. Bears and coyotes will become more numerous is another consequence of the reintroduction of wolves that is likely to occur in Yellowstone Park.",elk populations --- are beginning --> wolf populations have increased || elk populations --- are beginning --> decrease || bears --- will become --> more numerous || bears --- will become --> numerous || coyotes --- will become --> numerous || coyotes --- will become --> more numerous ||,Populations of plants consumed by elk and bison will increase.,"After many decades of being absent from Yellowstone National Park, gray wolves are being reintroduced. As the wolf populations have increased, elk and bison populations are beginning to decrease. Populations of plants consumed by elk and bison will increase is another consequence of the reintroduction of wolves that is likely to occur in Yellowstone Park.",elk populations --- are beginning --> wolf populations have increased || elk populations --- are beginning --> decrease ||,NA,NA,NA
OHAT_2010_8_8,Bass tapeworms attach to the gills and intestines of bass fish. These worms survive by taking nutrients from the bass. What type of relationship does this represent?,predation,Bass tapeworms attach to the gills and intestines of bass fish. These worms survive by taking nutrients from the bass. Predation type of relationship does this represent.,bass tapeworms --- attach to --> gills || bass tapeworms --- attach to --> gills of bass fish || worms --- taking nutrients from --> bass || worms --- taking --> nutrients ||,parasitism,Bass tapeworms attach to the gills and intestines of bass fish. These worms survive by taking nutrients from the bass. Parasitism type of relationship does this represent.,bass tapeworms --- attach to --> gills || bass tapeworms --- attach to --> gills of bass fish || worms --- taking nutrients from --> bass || worms --- taking --> nutrients ||,mutualism,Bass tapeworms attach to the gills and intestines of bass fish. These worms survive by taking nutrients from the bass. Mutualism type of relationship does this represent.,bass tapeworms --- attach to --> gills || bass tapeworms --- attach to --> gills of bass fish || worms --- taking nutrients from --> bass || worms --- taking --> nutrients ||,commensalism,Bass tapeworms attach to the gills and intestines of bass fish. These worms survive by taking nutrients from the bass. Commensalism type of relationship does this represent.,bass tapeworms --- attach to --> gills || bass tapeworms --- attach to --> gills of bass fish || worms --- taking nutrients from --> bass || worms --- taking --> nutrients ||,NA,NA,NA
Mercury_405462,A scientist claims that he made a discovery in the lab. What does the scientist need to have in order to prove that the discovery is valid?,diagrams showing the steps used in the discovery,A scientist claims that he made a discovery in the lab. Diagrams showing the steps used in the discovery does the scientist need to have in order to prove that the discovery is valid.,scientist --- have --> prove || scientist --- need --> have || discovery --- is --> valid || diagrams --- showing --> steps used || diagrams --- showing --> steps used in discovery || diagrams --- showing --> steps || steps --- used in --> discovery ||,accurate records that show that the data are consistent,A scientist claims that he made a discovery in the lab. Accurate records that show that the data are consistent does the scientist need to have in order to prove that the discovery is valid.,scientist --- have --> prove || scientist --- need --> have || discovery --- is --> valid || data --- are --> consistent ||,documents showing that the scientist is well known,A scientist claims that he made a discovery in the lab. Documents showing that the scientist is well known does the scientist need to have in order to prove that the discovery is valid.,scientist --- is --> well known || scientist --- is --> known || scientist --- does need --> have || discovery --- is --> valid || documents --- does need --> have || documents --- have --> prove ||,proof that the equipment used in the discovery is of high quality,A scientist claims that he made a discovery in the lab. Proof that the equipment used in the discovery is of high quality does the scientist need to have in order to prove that the discovery is valid.,equipment --- used in --> discovery || equipment --- is of --> quality || equipment --- is of --> high quality || scientist --- does need --> have ||,NA,NA,NA
Mercury_SC_LBS10337,"Since Earth radiates heat into outer space, why is Earth's surface not becoming colder?",Earth constantly takes in more heat from the Sun.,"Since Earth radiates heat into outer space, earth constantly takes in more heat from the sun is Earth's surface not becoming colder.",earth --- radiates heat into --> space || earth --- radiates --> heat || earth --- has --> surface || earth --- radiates heat into --> outer space ||,Earth has forests that provide heat through photosynthesis.,"Since Earth radiates heat into outer space, earth has forests that provide heat through photosynthesis is Earth's surface not becoming colder.",earth --- radiates heat into --> space || earth --- has --> surface becoming || earth --- radiates --> heat || earth --- radiates heat into --> outer space ||,Earth has oceans that store heat.,"Since Earth radiates heat into outer space, earth has oceans that store heat is Earth's surface not becoming colder.",earth --- radiates heat into --> space || earth --- has --> surface becoming || earth --- radiates --> heat || earth --- radiates heat into --> outer space ||,Earth absorbs extra heat from molten lava.,"Since Earth radiates heat into outer space, earth absorbs extra heat from molten lava is Earth's surface not becoming colder.",earth --- radiates heat into --> space || earth --- radiates --> heat || earth --- has --> surface || earth --- radiates heat into --> outer space ||,NA,NA,NA
Mercury_7142520,Which system helps maintain a normal body temperature of 98.6°F?,skeletal system,Which system helps maintain a normal body temperature of 98.6°F?,,digestive system,Which system helps maintain a normal body temperature of 98.6°F?,,endocrine system,Which system helps maintain a normal body temperature of 98.6°F?,,reproductive system,Which system helps maintain a normal body temperature of 98.6°F?,,NA,NA,NA
Mercury_SC_405501,A student conducted an experiment to see how much sugar could dissolve in water. The student wrote down how many teaspoons of sugar were added to the water. What is the most likely reason the student recorded the information?,to see which kind of water to use,A student conducted an experiment to see how much sugar could dissolve in water. The student wrote down how many teaspoons of sugar were added to the water. To see which kind of water to use is the most likely reason the student recorded the information.,student --- conducted --> experiment || student --- conducted experiment --> see || student --- recorded --> information || sugar --- how much dissolve in --> water || sugar --- dissolve in --> water || sugar --- much dissolve in --> water ||,to know which kind of sugar to use,A student conducted an experiment to see how much sugar could dissolve in water. The student wrote down how many teaspoons of sugar were added to the water. To know which kind of sugar to use is the most likely reason the student recorded the information.,student --- conducted --> experiment || student --- conducted experiment --> see || student --- recorded --> information || sugar --- how much dissolve in --> water || sugar --- dissolve in --> water || sugar --- much dissolve in --> water ||,to build a model of the experiment,A student conducted an experiment to see how much sugar could dissolve in water. The student wrote down how many teaspoons of sugar were added to the water. To build a model of the experiment is the most likely reason the student recorded the information.,student --- conducted --> experiment || student --- conducted experiment --> see || student --- recorded --> information || sugar --- how much dissolve in --> water || sugar --- dissolve in --> water || sugar --- much dissolve in --> water ||,to be able to repeat the experiment,A student conducted an experiment to see how much sugar could dissolve in water. The student wrote down how many teaspoons of sugar were added to the water. To be able to repeat the experiment is the most likely reason the student recorded the information.,student --- conducted --> experiment || student --- conducted experiment --> see || student --- recorded --> information || sugar --- how much dissolve in --> water || sugar --- dissolve in --> water || sugar --- much dissolve in --> water ||,NA,NA,NA
Mercury_7009555,Light waves that cross from an air medium to a water medium will,be focused into a straight line.,Light waves that cross from an air medium to a water medium will be focused into a straight line.,,lose energy and dissipate.,Light waves that cross from an air medium to a water medium will lose energy and dissipate.,,change length and direction.,Light waves that cross from an air medium to a water medium will change length and direction.,,reflect off the water's surface.,Light waves that cross from an air medium to a water medium will reflect off the water's surface.,water --- has --> surface ||,NA,NA,NA
Mercury_409085,A bicycle is traveling at 3 meters per second (m/s). The rider applies the brakes and stops the bicycle in 3 seconds. What is the average rate of acceleration of the bicycle during this time?,-1 m/s^2,A bicycle is traveling at 3 meters per second (m/s). The rider applies the brakes and stops the bicycle in 3 seconds. -1 m/s^2 is the average rate of acceleration of the bicycle during this time.,bicycle --- is traveling at --> 3 meters per second || bicycle --- is traveling at --> 3 meters || rider --- stops bicycle in --> 3 seconds || rider --- stops --> bicycle || rider --- applies --> brakes || 2 --- is rate during --> time || 2 --- is average rate during --> time || 2 --- is average rate of --> acceleration of bicycle || 2 --- is rate of --> acceleration of bicycle || 2 --- is --> rate of acceleration during time || 2 --- is --> rate || 2 --- is --> average rate of acceleration during time || 2 --- is average rate of --> acceleration || 2 --- is rate of --> acceleration || 2 --- is --> average rate of acceleration of bicycle during time || 2 --- is --> rate of acceleration of bicycle during time || 2 --- is --> average rate ||,-6 m/s^2,A bicycle is traveling at 3 meters per second (m/s). The rider applies the brakes and stops the bicycle in 3 seconds. -6 m/s^2 is the average rate of acceleration of the bicycle during this time.,bicycle --- is traveling at --> 3 meters per second || bicycle --- is traveling at --> 3 meters || rider --- stops bicycle in --> 3 seconds || rider --- stops --> bicycle || rider --- applies --> brakes || 2 --- is rate during --> time || 2 --- is average rate during --> time || 2 --- is average rate of --> acceleration of bicycle || 2 --- is rate of --> acceleration of bicycle || 2 --- is --> rate of acceleration during time || 2 --- is --> rate || 2 --- is --> average rate of acceleration during time || 2 --- is average rate of --> acceleration || 2 --- is rate of --> acceleration || 2 --- is --> average rate of acceleration of bicycle during time || 2 --- is --> rate of acceleration of bicycle during time || 2 --- is --> average rate ||,3 m/s^2,A bicycle is traveling at 3 meters per second (m/s). The rider applies the brakes and stops the bicycle in 3 seconds. 3 m/s^2 is the average rate of acceleration of the bicycle during this time.,bicycle --- is traveling at --> 3 meters per second || bicycle --- is traveling at --> 3 meters || rider --- stops bicycle in --> 3 seconds || rider --- stops --> bicycle || rider --- applies --> brakes || 2 --- is rate during --> time || 2 --- is average rate during --> time || 2 --- is average rate of --> acceleration of bicycle || 2 --- is rate of --> acceleration of bicycle || 2 --- is --> rate of acceleration during time || 2 --- is --> rate || 2 --- is --> average rate of acceleration during time || 2 --- is average rate of --> acceleration || 2 --- is rate of --> acceleration || 2 --- is --> average rate of acceleration of bicycle during time || 2 --- is --> rate of acceleration of bicycle during time || 2 --- is --> average rate ||,9 m/s^2,A bicycle is traveling at 3 meters per second (m/s). The rider applies the brakes and stops the bicycle in 3 seconds. 9 m/s^2 is the average rate of acceleration of the bicycle during this time.,bicycle --- is traveling at --> 3 meters per second || bicycle --- is traveling at --> 3 meters || rider --- stops bicycle in --> 3 seconds || rider --- stops --> bicycle || rider --- applies --> brakes || 2 --- is rate during --> time || 2 --- is average rate during --> time || 2 --- is average rate of --> acceleration of bicycle || 2 --- is rate of --> acceleration of bicycle || 2 --- is --> rate of acceleration during time || 2 --- is --> rate || 2 --- is --> average rate of acceleration during time || 2 --- is average rate of --> acceleration || 2 --- is rate of --> acceleration || 2 --- is --> average rate of acceleration of bicycle during time || 2 --- is --> rate of acceleration of bicycle during time || 2 --- is --> average rate ||,NA,NA,NA
NYSEDREGENTS_2012_4_2,A definite shape and a definite volume are properties of which state of matter?,"solid, only","A definite shape and a definite volume are properties of solid, only state of matter.",definite shape --- are --> properties of solid state || definite shape --- are properties of --> solid state of matter || definite shape --- are properties of --> state of matter || definite shape --- are properties of --> solid only state || definite shape --- are properties of --> only state || definite shape --- are properties of --> only state of matter || definite shape --- are --> properties of only state of matter || definite shape --- are --> properties of solid state of matter || definite shape --- are --> properties of only state || definite shape --- are properties of --> state || definite shape --- are --> properties of solid only state of matter || definite shape --- are --> properties of state || definite shape --- are --> properties || definite shape --- are properties of --> solid state || definite shape --- are properties of --> solid only state of matter || definite shape --- are --> properties of solid only state || definite shape --- are --> properties of state of matter || definite volume --- are properties of --> only state || definite volume --- are properties of --> solid only state || definite volume --- are properties of --> solid state || definite volume --- are properties of --> state || definite volume --- are properties of --> solid state of matter || definite volume --- are properties of --> only state of matter || definite volume --- are --> properties || definite volume --- are properties of --> solid only state of matter || definite volume --- are properties of --> state of matter || volume --- are --> properties || volume --- are properties of --> solid state || volume --- are properties of --> solid state of matter || volume --- are properties of --> state of matter || volume --- are properties of --> solid only state || volume --- are properties of --> only state of matter || volume --- are properties of --> state || volume --- are properties of --> solid only state of matter || volume --- are properties of --> only state || shape --- are --> properties of solid only state || shape --- are --> properties of state || shape --- are properties of --> state of matter || shape --- are properties of --> state || shape --- are properties of --> solid only state || shape --- are --> properties of solid only state of matter || shape --- are --> properties of only state || shape --- are properties of --> solid only state of matter || shape --- are properties of --> solid state || shape --- are properties of --> only state || shape --- are --> properties || shape --- are properties of --> solid state of matter || shape --- are --> properties of state of matter || shape --- are --> properties of solid state of matter || shape --- are --> properties of solid state || shape --- are --> properties of only state of matter || shape --- are properties of --> only state of matter ||,"liquid, only","A definite shape and a definite volume are properties of liquid, only state of matter.",properties --- state of --> matter || volume --- are properties of --> liquid || volume --- are --> properties || definite shape --- are --> properties || definite shape --- are --> properties of liquid || definite shape --- are properties of --> liquid || shape --- are properties of --> liquid || shape --- are --> properties of liquid || shape --- are --> properties || definite volume --- are --> properties || definite volume --- are properties of --> liquid ||,solid and liquid,A definite shape and a definite volume are properties of solid and liquid state of matter.,definite shape --- are --> properties of solid state || definite shape --- are --> properties of state || definite shape --- are --> properties || definite shape --- are properties of --> solid state of matter || definite shape --- are properties of --> solid state || definite shape --- are properties of --> state of matter || definite shape --- are --> properties of solid state of matter || definite shape --- are --> properties of state of matter || definite shape --- are properties of --> state || definite volume --- are properties of --> solid state || definite volume --- are properties of --> state || definite volume --- are properties of --> solid state of matter || definite volume --- are --> properties || definite volume --- are properties of --> state of matter || volume --- are properties of --> state || volume --- are --> properties || volume --- are properties of --> solid state || volume --- are properties of --> solid state of matter || volume --- are properties of --> state of matter || shape --- are properties of --> solid state || shape --- are --> properties of state || shape --- are --> properties || shape --- are properties of --> solid state of matter || shape --- are properties of --> state of matter || shape --- are properties of --> state || shape --- are --> properties of state of matter || shape --- are --> properties of solid state of matter || shape --- are --> properties of solid state ||,liquid and gas,A definite shape and a definite volume are properties of liquid and gas state of matter.,definite shape --- are properties of --> liquid of matter || definite shape --- are --> properties || definite shape --- are --> properties of liquid of matter || definite shape --- are --> properties of liquid || definite shape --- are properties of --> liquid || shape --- are --> properties of liquid of matter || shape --- are --> properties of liquid || shape --- are --> properties || shape --- are properties of --> liquid || shape --- are properties of --> liquid of matter || volume --- are --> properties || volume --- are properties of --> liquid of matter || volume --- are properties of --> liquid || definite volume --- are properties of --> liquid || definite volume --- are properties of --> liquid of matter || definite volume --- are --> properties ||,NA,NA,NA
