01-02-2018,Parents of 6 years jailed civilian are in distressed situation– (Urdu Daily–Kashmir Uzma) ,"Expressing concern over the deteriorating health and continuing imprisonment of Abdul Latif Panazgam, Hurriyat has said that he was arrested in 2012 and from that day, he spent 6 years in different jails inside and outside the State."
01-02-2018,Parents of 6 years jailed civilian are in distressed situation– (Urdu Daily–Kashmir Uzma) ,"According to statement, his elder brother Raees Ahmad Khan had died and his old and ailing parents had been spending a distressful life."
01-02-2018,Parents of 6 years jailed civilian are in distressed situation– (Urdu Daily–Kashmir Uzma) ,They have no support of anyone.
01-02-2018,Parents of 6 years jailed civilian are in distressed situation– (Urdu Daily–Kashmir Uzma) ,"After spending a long time in jails, he should be released on humanitarian grounds."
01-02-2018,How long Genocide of Kashmiris would continue: Jamaat-e-Islami  (Urdu Daily–Aftab) ,"In a statement, the spokesperson of Jamaat-e-Islami has said that Rayees Ahmad Ganai, r/o Narpora Shopian who received injuries during the firing of security forces a few days back succumbs in Soura Hospital."
01-02-2018,How long Genocide of Kashmiris would continue: Jamaat-e-Islami  (Urdu Daily–Aftab) ,Indian security forces are doing a heinous crime under the draconian law AFSPA.
01-02-2018,How long Genocide of Kashmiris would continue: Jamaat-e-Islami  (Urdu Daily–Aftab) ,"They never paid attentions towards the voices raised against the genocide of Kashmiris everyday, but they continued genocide of Kashmiris."
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),"On January 28, when the news of killing of two youths by security forces in Shopian spread, then anguish erupted among the people."
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Angered and grieved people took out agitations.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Uproar erupted in the assembly and irritations generated among the politicians.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),"On this unexpected incident, Shopian mourned till date and normalcy in the Valley is not restored so far."
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Uproar started in the Assembly over the incident of Shopian when it was opened after three days.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Opposition parties protested over the killing of two youths and criticised Government.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),All activities of the Assembly were disturbed.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Killing incidents in the valley is not new but Shopian killing proved the claims of Centre as hollow that they want to embrace Kashmiris.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),"The slogans given by Narendra Modi, Prime Minister has become a joke."
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),"When Narendra Modi gave such statement on Independence Day, then Chief Minister, Mehbooba Mufti welcomed his statement and politicians/journalists expected that killings would stopped, using of pellet guns would be banned and situation would changed after appointment of interlocutor, but it was opposite on ground level."
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),"This is the first time that Chief Minister, instead of calling Home Minister, directly called Defence Minister, Nirmala Sita Raman over phone, and expressed her concern over the incident, and pressed to keep the security personnel in control."
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),The other sorrowful aspect of the matter is that alliance partner BJP is not supporting PDP on Shopian incident.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),BJP declared the incident as right.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),One party leader congratulated security personnel for direct firing on two youths in Shopian.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),This statement adds fuel to the fire.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Late Mufti Saeed interpreted the coalition government of PDP and BJP in the State as unity of South Pole and North Pole.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),He had expectation that BJP would support them in restoring peace in the Valley.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),But today youths are being killed by the security forces and several injured youth are struggling for their lives in hospitals.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Some irresponsible members of BJP is fuelling the provocations and there is no one to stop them.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Security forces had adopted this attitude when they tied a youth with their jeep in Budgam to protect themselves from the protesters.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),Expressing joy on the matter BJP had congratulated the Army Officers.
01-02-2018,“These provocations”-  (Urdu Daily – Srinagar Times),"Now it is the work of PDP to take actions against such leaders of BJP, who gave provocative statements."
01-02-2018,"“Reason of overlooking the Kashmir issue: Hatred, bloodshed and killings”  – by Ahmad Tousif Qudus – (Urdu Daily –Kashmir Uzma) ",Kashmir has two particular features in the world for two basic reasons.
01-02-2018,"“Reason of overlooking the Kashmir issue: Hatred, bloodshed and killings”  – by Ahmad Tousif Qudus – (Urdu Daily –Kashmir Uzma) ","One is that it has been interpreted as paradise on the world and every year tourists (unaware about the situation) from all over the world used to visit Kashmir in spring, summer, autumn and winter seasons to take view of its beauty."
01-02-2018,"“Reason of overlooking the Kashmir issue: Hatred, bloodshed and killings”  – by Ahmad Tousif Qudus – (Urdu Daily –Kashmir Uzma) ","The other reason, which attracts the attention of the world towards it, is the bloodshed and disturbed situation in Kashmir."
01-02-2018,"“Reason of overlooking the Kashmir issue: Hatred, bloodshed and killings”  – by Ahmad Tousif Qudus – (Urdu Daily –Kashmir Uzma) ","Kashmir is a dangerous place in front of some people in the world, where bloodshed and killing of human beings is continuing."
01-02-2018,"“Reason of overlooking the Kashmir issue: Hatred, bloodshed and killings”  – by Ahmad Tousif Qudus – (Urdu Daily –Kashmir Uzma) ","These are the two aspects of Kashmir and in reality, the second aspect has become real identity of Kashmir."
