02-12-2016,"S.A.S. Geelani, Mirwaiz Umar Farooq and Muhammad Yasin Malik got invitation from Pakistan– (English Daily – Greater Kashmir)","Young Parliamentarians Forum (YPF) of Pakistan’s National Assembly has invited Kashmir’s joint resistance leadership, S. A. S. Geelani, Muhammad Yasin Malik and Mirwaiz Umar Farooq for a two-day international seminar on Kashmir starting January 5, 2017. a two-day international seminar on Kashmir starting January 5, 2017 is scheduled to be held in Islamabad, Pakistan where guests from various countries have been invited."
02-12-2016,"S.A.S. Geelani, Mirwaiz Umar Farooq and Muhammad Yasin Malik got invitation from Pakistan– (English Daily – Greater Kashmir)","While Mirwaiz Umar Farooq is supposed to speak on “Role of United Nations and Major Powers in Kashmir dispute”, JKLF Chairman, Muhammad Yasin Malik has been given the topic: “India-Pakistan relations: Socio-Economic and Security Implications”."
02-12-2016,"S.A.S. Geelani, Mirwaiz Umar Farooq and Muhammad Yasin Malik got invitation from Pakistan– (English Daily – Greater Kashmir)","Pertinently, none of the three leaders have passport at present."
02-12-2016,A minor cannot be booked under PSA: HC – (English Dailies – Greater Kashmir/Rising Kashmir),The Jammu and Kashmir High Court ruled that a minor cannot be booked under Public Safety Act (PSA).
02-12-2016,A minor cannot be booked under PSA: HC – (English Dailies – Greater Kashmir/Rising Kashmir),"A bench of Justice Muhammad Yaqoob Mir made the observation while hearing a petition by a juvenile, Tanvir Ahmad Bhat, against Tanvir Ahmad Bhat detention order under PSA."
02-12-2016,A minor cannot be booked under PSA: HC – (English Dailies – Greater Kashmir/Rising Kashmir),"“his detention order under PSA is liable to be quashed,” Kashmir High Court said."
02-12-2016,A minor cannot be booked under PSA: HC – (English Dailies – Greater Kashmir/Rising Kashmir),Tanveer’s Counsel had pointed out that the detainee being below 18 years of age could not be detained in view of clear bar envisaged by section 8(3)(f) of the Act.
02-12-2016,Bizarre: SKIMS bans cancer surgeries in departments other than Surgical Oncology – (English Daily – Greater Kashmir),The S K Institute of Medical Sciences (SKIMS) has banned all surgical departments form conducting cancer surgeries without routing all surgical departments through tumour board.
02-12-2016,Bizarre: SKIMS bans cancer surgeries in departments other than Surgical Oncology – (English Daily – Greater Kashmir),"The decision, which the SKIMS administration claimed was meant for giving Department of Surgical Oncology lead in scientific activity of cancer management, was seen as an illogical arrangement that would prove disastrous for patients care."
02-12-2016,Bizarre: SKIMS bans cancer surgeries in departments other than Surgical Oncology – (English Daily – Greater Kashmir),"In September this year, a meeting under the Chairmanship of Director SKIMS, took a decision that all surgeons from all specialities and super specialities, except the oncology surgeons, would stop the practice of resecting tumour."
02-12-2016,Qayoom Wani for reinstatement of terminated employees – (English Daily  – Greater Kashmir – Urdu Dailies – Kashmir Uzma/Tameel-i-Irshad),"Employees Joint Action Committee (EJAC) President and Chairman Teachers Forum, Abdul Qayoom Wani demanded that the Government should reconsider the cases of terminated employees and reinstate the cases of terminated employees immediately."
02-12-2016,Qayoom Wani for reinstatement of terminated employees – (English Daily  – Greater Kashmir – Urdu Dailies – Kashmir Uzma/Tameel-i-Irshad),"In a statement, Abdul Qayoom Wani said, “(EJAC) shall continue to provide every support to terminated employees on legal, organizational and administrative levels under all circumstances."
02-12-2016,Qayoom Wani for reinstatement of terminated employees – (English Daily  – Greater Kashmir – Urdu Dailies – Kashmir Uzma/Tameel-i-Irshad),A committee was framed to challenge this autocracy the Government order in the Honourable Court of law on behalf of the terminated employees and A committee shall fight till the terminated employees get justice.
02-12-2016,"Despite Government appeals, private Schools remained open on relaxation days only – (English Daily – Greater Kashmir)","Amid ongoing uprising, all the private schools in Kashmir are following the protest calendars of joint resistance leadership in a true sense by deciding to keep schools open on weekends only - the day relaxation announced by the pro-freedom leadership."
02-12-2016,"Despite Government appeals, private Schools remained open on relaxation days only – (English Daily – Greater Kashmir)","Besides private schools, the protest calendar is implemented in the Government run schools in some areas wherein students attend students classes only on restriction days, announced in the protest program."
02-12-2016,"Now, J&K Police reaches out to families of new militant recruits; So far 4 youth made to leave militancy : SP Vaid – (English Daily – Greater Kashmir)","To avoid eruption of law and order problem again in Kashmir as seen after the killing of HM Commander Burhan Wani, J&K Police has started ‘reach out’ to the families of youth, who have joined militancy recently."
02-12-2016,"Now, J&K Police reaches out to families of new militant recruits; So far 4 youth made to leave militancy : SP Vaid – (English Daily – Greater Kashmir)","In an exclusive interview with local English Daily ‘Greater Kashmir’, Special Director General of Police for Law and Order (L&O) and Coordination, S.P. Vaid said, J&K Police J&K Police doesn’t want to kill local militants as Kashmir has seen enough of bloodbath and it is time to give peace a chance.” S.P. Vaid said that past over four months were very challenging for the Police force."
02-12-2016,"Now, J&K Police reaches out to families of new militant recruits; So far 4 youth made to leave militancy : SP Vaid – (English Daily – Greater Kashmir)",“Situation was very tough.
02-12-2016,"Now, J&K Police reaches out to families of new militant recruits; So far 4 youth made to leave militancy : SP Vaid – (English Daily – Greater Kashmir)","But thank God, Kashmir is limping back to normalcy."
02-12-2016,"Now, J&K Police reaches out to families of new militant recruits; So far 4 youth made to leave militancy : SP Vaid – (English Daily – Greater Kashmir)","From 50 incidents of stone pelting a day, there is a zero incident of stone pelting now, which is an indication of normalcy’."
02-12-2016,"Now, J&K Police reaches out to families of new militant recruits; So far 4 youth made to leave militancy : SP Vaid – (English Daily – Greater Kashmir)",S.P. Vaid said that Police don’t want to kill local militants.
02-12-2016,"Now, J&K Police reaches out to families of new militant recruits; So far 4 youth made to leave militancy : SP Vaid – (English Daily – Greater Kashmir)","“We have so far succeeded in persuading four youth, who had picked up arms."
