02-02-2016,“PDP Legislature party meeting. Legislature Mehbooba spills the beans. Sought assurance from Delhi on Agenda of Alliance”:(Greater Kashmir/Kashmir Times/Kashmir Images/Kashmir Monitor/English Dailies – Aftab/Kashmir Uzma/Uqab/Urdu Dailies),"For the first time, the Peoples Democratic Party President, Mehbooba Mufti revealed to Mehbooba Mufti party legislators in Srinagar that Mehbooba Mufti had sought an assurance from the Bhartiya Janta Party (BJP) on time-bound implementation of the ‘Agenda of Alliance’ and was awaiting a response from the other side."
02-02-2016,“PDP Legislature party meeting. Legislature Mehbooba spills the beans. Sought assurance from Delhi on Agenda of Alliance”:(Greater Kashmir/Kashmir Times/Kashmir Images/Kashmir Monitor/English Dailies – Aftab/Kashmir Uzma/Uqab/Urdu Dailies),"Chairing the PDP Legislature Party meeting at Mehbooba Mufti Srinagar residence, Mehbooba recalled Mehbooba Mufti brief meeting with the Union Home Minister, Rajnath Singh on January 07 when the Peoples Democratic Party President, Mehbooba Mufti flew to Srinagar to condole the demise of Mehbooba Mufti father, Mufti Muhammad Sayeed."
02-02-2016,“PDP Legislature party meeting. Legislature Mehbooba spills the beans. Sought assurance from Delhi on Agenda of Alliance”:(Greater Kashmir/Kashmir Times/Kashmir Images/Kashmir Monitor/English Dailies – Aftab/Kashmir Uzma/Uqab/Urdu Dailies),"Mehbooba Mufti also revealed that BJP’s General Secretary, Ram Madhav visited Mehbooba Mufti to condole Sayeed’s death."
02-02-2016,“PDP Legislature party meeting. Legislature Mehbooba spills the beans. Sought assurance from Delhi on Agenda of Alliance”:(Greater Kashmir/Kashmir Times/Kashmir Images/Kashmir Monitor/English Dailies – Aftab/Kashmir Uzma/Uqab/Urdu Dailies),"During the PDP Legislature Party meeting, the issue (government formation) had come up for discussion."
02-02-2016,“PDP Legislature party meeting. Legislature Mehbooba spills the beans. Sought assurance from Delhi on Agenda of Alliance”:(Greater Kashmir/Kashmir Times/Kashmir Images/Kashmir Monitor/English Dailies – Aftab/Kashmir Uzma/Uqab/Urdu Dailies),"“I told the Peoples Democratic Party President, Mehbooba Mufti (Ram Madhav that you (BJP and New Delhi) will have to walk an extra mile for implementing certain things (Agenda of Alliance) that have been already agreed upon by both the alliance partners."
02-02-2016,“PDP Legislature party meeting. Legislature Mehbooba spills the beans. Sought assurance from Delhi on Agenda of Alliance”:(Greater Kashmir/Kashmir Times/Kashmir Images/Kashmir Monitor/English Dailies – Aftab/Kashmir Uzma/Uqab/Urdu Dailies),"I told the Peoples Democratic Party President, Mehbooba Mufti that I am not Mufti Sahab who could run the State with empty treasuries”."
02-02-2016,Greater Kashmir/English Daily: “Get ready for snap polls: Rana tells party cadre” ,"Assailing PDP-BJP combine of creating constitutional crisis in J&K, National conference Provincial President, Jammu, Devender Singh Rana asked the party cadre to get ready as elections had become inevitable."
02-02-2016,Greater Kashmir/English Daily: “Get ready for snap polls: Rana tells party cadre” ,"While addressing workers during several interactions, National conference Provincial President, Jammu, Devender Singh Rana said, “After protracting drama over the formation of government, the PDP is now seeing the coalition an unpopular while BJP is crushing BJP core agenda to get into government”."
02-02-2016,Greater Kashmir/English Daily: “Get ready for snap polls: Rana tells party cadre” ,"Urging the party cadre to gear up for the big democratic elections, National conference Provincial President, Jammu, Devender Singh Rana said, “Though avoidable for a poor State like J&K, yet it is necessary to get the State out of morass created by PDP-BJP combine”."
02-02-2016,Rising Kashmir/Kashmir Monitor/English Dailies: “Mehbooba meeting Nirmal Singh before Guv”,"Peoples Democratic Party (PDP) President, Mehbooba Mufti would be meeting the former Deputy Chief Minister and senior BJP leader, Nirmal Singh in Jammu on February 02 before meeting Governor, N. N. Vohra."
02-02-2016,Rising Kashmir/Kashmir Monitor/English Dailies: “Mehbooba meeting Nirmal Singh before Guv”,"According to reports, Mehbooba would meet senior BJP leader, Nirmal Singh in Jammu and reiterate Mehbooba stand that Mehbooba would go for government formation with the rightwing party only after assurances about implementing the Agenda of Alliance."
